Sabado,14,AirConditioning,TURN_OFF
Sabado,14,AirConditioning,TURN_ON
Sabado,14,AirConditioning,TURN_OFF
Sabado,14,AirConditioning,TURN_ON
Sabado,14,AirConditioning,TURN_OFF
Sabado,14,AirConditioning,TURN_ON
Sabado,14,AirConditioning,TURN_OFF
Sabado,14,AirConditioning,TURN_ON
Sabado,14,AirConditioning,TURN_OFF
Sabado,14,AirConditioning,TURN_ON
Sabado,14,AirConditioning,TURN_OFF
Sabado,14,AirConditioning,TURN_ON
Sabado,14,AirConditioning,TURN_OFF
Sabado,14,AirConditioning,TURN_ON
Sabado,14,AirConditioning,TURN_OFF
Sabado,14,AirConditioning,TURN_ON
Sabado,14,AirConditioning,TURN_OFF
Sabado,14,AirConditioning,TURN_ON
Sabado,14,AirConditioning,TURN_OFF
Sabado,14,AirConditioning,TURN_ON
Sabado,14,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,15,AirConditioning,TURN_ON
Sabado,15,AirConditioning,TURN_OFF
Sabado,16,SmallFridge,TURN_ON
Sabado,16,AirConditioning,TURN_OFF
Sabado,18,SmallFridge,TURN_OFF
Sabado,18,SmallFridge,TURN_ON
Sabado,19,SmallFridge,TURN_OFF
Sabado,20,SmallFridge,TURN_ON
Sabado,20,SmallFridge,TURN_OFF
Sabado,21,SmallFridge,TURN_ON
Sabado,21,AirConditioning,TURN_OFF
Sabado,21,SmallFridge,TURN_ON
Sabado,21,SmallFridge,TURN_OFF
Sabado,21,AirConditioning,TURN_ON
Sabado,21,Shower,TURN_ON
Sabado,21,Fan,TURN_ON
Sabado,21,AirConditioning,TURN_OFF
Sabado,21,AirConditioning,TURN_OFF
Sabado,21,Fan,TURN_OFF
Sabado,21,Fan,TURN_ON
Sabado,21,Fan,TURN_ON
Sabado,21,Shower,TURN_OFF
Sabado,21,AirConditioning,TURN_OFF
Sabado,21,AirConditioning,TURN_ON
Sabado,21,Shower,TURN_ON
Sabado,21,AirConditioning,TURN_OFF
Sabado,21,Fan,TURN_OFF
Sabado,21,Fan,TURN_ON
Sabado,21,Fan,TURN_ON
Sabado,21,Fan,TURN_OFF
Sabado,21,Fan,TURN_ON
Sabado,21,Fan,TURN_ON
Sabado,21,AirConditioning,TURN_OFF
Sabado,21,AirConditioning,TURN_ON
Sabado,21,AirConditioning,TURN_OFF
Sabado,21,AirConditioning,TURN_ON
Sabado,21,AirConditioning,TURN_ON
Sabado,22,Fan,TURN_OFF
Sabado,22,Fan,TURN_ON
Sabado,22,Shower,TURN_OFF
Sabado,22,Shower,TURN_ON
Sabado,22,Shower,TURN_OFF
Sabado,22,SmallFridge,TURN_ON
Sabado,22,AirConditioning,TURN_OFF
Sabado,22,AirConditioning,TURN_OFF
Sabado,22,AirConditioning,TURN_ON
Sabado,22,Fan,TURN_OFF
Sabado,22,AirConditioning,TURN_ON
Sabado,22,AirConditioning,TURN_ON
Sabado,22,AirConditioning,TURN_OFF
Sabado,22,AirConditioning,TURN_OFF
Sabado,22,AirConditioning,TURN_ON
Sabado,23,AirConditioning,TURN_ON
Sabado,23,AirConditioning,TURN_OFF
Sabado,23,AirConditioning,TURN_ON
Sabado,23,SmallFridge,TURN_ON
Sabado,23,SmallFridge,TURN_OFF
Sabado,23,AirConditioning,TURN_OFF
Domingo,00,SmallFridge,TURN_OFF
Domingo,00,AirConditioning,TURN_ON
Domingo,00,AirConditioning,TURN_OFF
Domingo,00,AirConditioning,TURN_OFF
Domingo,00,SmallFridge,TURN_ON
Domingo,01,SmallFridge,TURN_OFF
Domingo,02,SmallFridge,TURN_ON
Domingo,02,SmallFridge,TURN_OFF
Domingo,03,SmallFridge,TURN_ON
Domingo,03,SmallFridge,TURN_OFF
Domingo,03,SmallFridge,TURN_ON
Domingo,04,SmallFridge,TURN_ON
Domingo,04,AirConditioning,TURN_OFF
Domingo,06,SmallFridge,TURN_OFF
Domingo,06,SmallFridge,TURN_ON
Domingo,07,SmallFridge,TURN_OFF
Domingo,07,SmallFridge,TURN_ON
Domingo,07,AirConditioning,TURN_OFF
Domingo,08,SmallFridge,TURN_OFF
Domingo,08,AirConditioning,TURN_OFF
Domingo,08,SmallFridge,TURN_ON
Domingo,09,AirConditioning,TURN_ON
Domingo,09,AirConditioning,TURN_OFF
Domingo,09,SmallFridge,TURN_OFF
Domingo,09,SmallFridge,TURN_ON
Domingo,09,AirConditioning,TURN_ON
Domingo,09,AirConditioning,TURN_ON
Domingo,09,AirConditioning,TURN_ON
Domingo,09,AirConditioning,TURN_OFF
Domingo,09,AirConditioning,TURN_OFF
Domingo,10,AirConditioning,TURN_ON
Domingo,10,AirConditioning,TURN_OFF
Domingo,10,SmallFridge,TURN_ON
Domingo,10,SmallFridge,TURN_OFF
Domingo,10,AirConditioning,TURN_ON
Domingo,10,AirConditioning,TURN_OFF
Domingo,10,SmallFridge,TURN_OFF
Domingo,10,AirConditioning,TURN_ON
Domingo,10,AirConditioning,TURN_OFF
Domingo,10,AirConditioning,TURN_ON
Domingo,10,AirConditioning,TURN_OFF
Domingo,10,AirConditioning,TURN_ON
Domingo,10,AirConditioning,TURN_OFF
Domingo,11,SmallFridge,TURN_ON
Domingo,11,AirConditioning,TURN_OFF
Domingo,11,Shower,TURN_ON
Domingo,11,AirConditioning,TURN_OFF
Domingo,11,Shower,TURN_OFF
Domingo,11,SmallFridge,TURN_ON
Domingo,11,SmallFridge,TURN_OFF
Domingo,11,SmallFridge,TURN_ON
Domingo,11,SmallFridge,TURN_OFF
Domingo,12,SmallFridge,TURN_OFF
Domingo,13,SmallFridge,TURN_ON
Domingo,13,SmallFridge,TURN_OFF
Domingo,14,AirConditioning,TURN_ON
Domingo,14,Fan,TURN_OFF
Domingo,14,AirConditioning,TURN_OFF
Domingo,14,AirConditioning,TURN_ON
Domingo,14,AirConditioning,TURN_OFF
Domingo,14,SmallFridge,TURN_ON
Domingo,14,AirConditioning,TURN_ON
Domingo,14,AirConditioning,TURN_ON
Domingo,14,AirConditioning,TURN_OFF
Domingo,14,SmallFridge,TURN_OFF
Domingo,15,SmallFridge,TURN_ON
Domingo,15,AirConditioning,TURN_OFF
Domingo,15,SmallFridge,TURN_ON
Domingo,15,SmallFridge,TURN_OFF
Domingo,15,SmallFridge,TURN_ON
Domingo,15,SmallFridge,TURN_OFF
Domingo,16,SmallFridge,TURN_OFF
Domingo,16,SmallFridge,TURN_ON
Domingo,16,SmallFridge,TURN_OFF
Domingo,17,SmallFridge,TURN_ON
Domingo,18,SmallFridge,TURN_ON
Domingo,18,AirConditioning,TURN_OFF
Domingo,19,SmallFridge,TURN_ON
Domingo,19,SmallFridge,TURN_OFF
Domingo,20,SmallFridge,TURN_OFF
Domingo,20,SmallFridge,TURN_ON
Domingo,21,Shower,TURN_ON
Domingo,21,Shower,TURN_OFF
Domingo,21,AirConditioning,TURN_ON
Domingo,21,Fan,TURN_OFF
Domingo,21,AirConditioning,TURN_OFF
Domingo,21,AirConditioning,TURN_ON
Domingo,21,Fan,TURN_OFF
Domingo,21,SmallFridge,TURN_OFF
Domingo,21,AirConditioning,TURN_OFF
Domingo,21,Fan,TURN_ON
Domingo,21,AirConditioning,TURN_ON
Domingo,21,AirConditioning,TURN_ON
Domingo,21,AirConditioning,TURN_ON
Domingo,21,AirConditioning,TURN_ON
Domingo,21,AirConditioning,TURN_ON
Domingo,21,Fan,TURN_OFF
Domingo,21,AirConditioning,TURN_ON
Domingo,21,AirConditioning,TURN_OFF
Domingo,22,Shower,TURN_ON
Domingo,22,AirConditioning,TURN_OFF
Domingo,22,Fan,TURN_OFF
Domingo,22,Shower,TURN_OFF
Domingo,22,AirConditioning,TURN_OFF
Domingo,22,AirConditioning,TURN_OFF
Domingo,22,AirConditioning,TURN_ON
Domingo,22,SmallFridge,TURN_ON
Domingo,22,AirConditioning,TURN_OFF
Domingo,23,AirConditioning,TURN_ON
Domingo,23,AirConditioning,TURN_ON
Domingo,23,AirConditioning,TURN_OFF
Domingo,23,AirConditioning,TURN_OFF
Domingo,23,Fan,TURN_OFF
Domingo,23,SmallFridge,TURN_ON
Domingo,23,AirConditioning,TURN_OFF
Segunda,00,SmallFridge,TURN_ON
Segunda,00,AirConditioning,TURN_ON
Segunda,00,AirConditioning,TURN_OFF
Segunda,00,SmallFridge,TURN_OFF
Segunda,00,AirConditioning,TURN_ON
Segunda,00,AirConditioning,TURN_OFF
Segunda,00,AirConditioning,TURN_ON
Segunda,00,AirConditioning,TURN_OFF
Segunda,01,SmallFridge,TURN_OFF
Segunda,02,AirConditioning,TURN_OFF
Segunda,02,SmallFridge,TURN_ON
Segunda,02,SmallFridge,TURN_OFF
Segunda,03,SmallFridge,TURN_ON
Segunda,03,SmallFridge,TURN_OFF
Segunda,04,SmallFridge,TURN_ON
Segunda,04,SmallFridge,TURN_OFF
Segunda,05,SmallFridge,TURN_ON
Segunda,05,SmallFridge,TURN_OFF
Segunda,05,AirConditioning,TURN_OFF
Segunda,06,SmallFridge,TURN_ON
Segunda,06,SmallFridge,TURN_OFF
Segunda,06,SmallFridge,TURN_ON
Segunda,07,SmallFridge,TURN_OFF
Segunda,07,SmallFridge,TURN_ON
Segunda,08,SmallFridge,TURN_OFF
Segunda,08,SmallFridge,TURN_ON
Segunda,09,SmallFridge,TURN_OFF
Segunda,09,AirConditioning,TURN_ON
Segunda,09,AirConditioning,TURN_OFF
Segunda,09,SmallFridge,TURN_ON
Segunda,09,Shower,TURN_ON
Segunda,09,Fan,TURN_ON
Segunda,09,AirConditioning,TURN_ON
Segunda,09,Shower,TURN_OFF
Segunda,09,AirConditioning,TURN_ON
Segunda,09,AirConditioning,TURN_ON
Segunda,10,AirConditioning,TURN_ON
Segunda,10,AirConditioning,TURN_ON
Segunda,10,AirConditioning,TURN_OFF
Segunda,10,Fan,TURN_ON
Segunda,10,AirConditioning,TURN_ON
Segunda,10,AirConditioning,TURN_ON
Segunda,10,Shower,TURN_OFF
Segunda,10,SmallFridge,TURN_ON
Segunda,10,AirConditioning,TURN_ON
Segunda,10,AirConditioning,TURN_OFF
Segunda,11,SmallFridge,TURN_ON
Segunda,11,AirConditioning,TURN_OFF
Segunda,11,Shower,TURN_ON
Segunda,11,Shower,TURN_OFF
Segunda,11,Shower,TURN_ON
Segunda,11,AirConditioning,TURN_OFF
Segunda,11,Shower,TURN_OFF
Segunda,12,AirConditioning,TURN_ON
Segunda,12,AirConditioning,TURN_ON
Segunda,12,AirConditioning,TURN_OFF
Segunda,12,AirConditioning,TURN_OFF
Segunda,12,AirConditioning,TURN_OFF
Segunda,12,AirConditioning,TURN_OFF
Segunda,12,AirConditioning,TURN_ON
Segunda,14,SmallFridge,TURN_ON
Segunda,14,SmallFridge,TURN_OFF
Segunda,14,SmallFridge,TURN_ON
Segunda,14,SmallFridge,TURN_OFF
Segunda,14,SmallFridge,TURN_ON
Segunda,14,SmallFridge,TURN_OFF
Segunda,14,SmallFridge,TURN_OFF
Segunda,14,AirConditioning,TURN_OFF
Segunda,14,AirConditioning,TURN_ON
Segunda,14,AirConditioning,TURN_OFF
Segunda,15,SmallFridge,TURN_ON
Segunda,15,AirConditioning,TURN_ON
Segunda,15,AirConditioning,TURN_ON
Segunda,16,SmallFridge,TURN_OFF
Segunda,16,AirConditioning,TURN_OFF
Segunda,16,AirConditioning,TURN_ON
Segunda,16,AirConditioning,TURN_OFF
Segunda,17,SmallFridge,TURN_ON
Segunda,17,AirConditioning,TURN_OFF
Segunda,17,AirConditioning,TURN_ON
Segunda,18,AirConditioning,TURN_OFF
Segunda,19,SmallFridge,TURN_OFF
Segunda,19,SmallFridge,TURN_ON
Segunda,20,SmallFridge,TURN_OFF
Segunda,20,SmallFridge,TURN_ON
Segunda,20,AirConditioning,TURN_OFF
Segunda,20,SmallFridge,TURN_OFF
Segunda,21,SmallFridge,TURN_ON
Segunda,21,AirConditioning,TURN_ON
Segunda,21,AirConditioning,TURN_ON
Segunda,21,Shower,TURN_OFF
Segunda,21,AirConditioning,TURN_ON
Segunda,21,AirConditioning,TURN_OFF
Segunda,22,AirConditioning,TURN_ON
Segunda,22,AirConditioning,TURN_OFF
Segunda,22,AirConditioning,TURN_OFF
Segunda,22,AirConditioning,TURN_ON
Segunda,22,AirConditioning,TURN_OFF
Segunda,22,SmallFridge,TURN_ON
Segunda,22,AirConditioning,TURN_OFF
Segunda,22,AirConditioning,TURN_ON
Segunda,23,AirConditioning,TURN_ON
Segunda,23,AirConditioning,TURN_OFF
Segunda,23,AirConditioning,TURN_ON
Segunda,23,AirConditioning,TURN_OFF
Segunda,23,AirConditioning,TURN_ON
Segunda,23,AirConditioning,TURN_OFF
Segunda,23,AirConditioning,TURN_ON
Segunda,23,AirConditioning,TURN_ON
Segunda,23,AirConditioning,TURN_ON
Segunda,23,AirConditioning,TURN_OFF
Segunda,23,Fan,TURN_ON
Segunda,23,Shower,TURN_OFF
Terca,00,Shower,TURN_ON
Terca,00,Shower,TURN_OFF
Terca,00,Shower,TURN_ON
Terca,00,Fan,TURN_OFF
Terca,00,Shower,TURN_OFF
Terca,00,AirConditioning,TURN_ON
Terca,00,AirConditioning,TURN_OFF
Terca,00,AirConditioning,TURN_ON
Terca,00,Fan,TURN_OFF
Terca,00,AirConditioning,TURN_OFF
Terca,00,AirConditioning,TURN_ON
Terca,00,AirConditioning,TURN_OFF
Terca,00,Fan,TURN_OFF
Terca,00,Fan,TURN_ON
Terca,00,Fan,TURN_ON
Terca,01,SmallFridge,TURN_OFF
Terca,01,AirConditioning,TURN_ON
Terca,01,SmallFridge,TURN_ON
Terca,03,AirConditioning,TURN_OFF
Terca,03,AirConditioning,TURN_OFF
Terca,03,SmallFridge,TURN_ON
Terca,03,AirConditioning,TURN_OFF
Terca,05,SmallFridge,TURN_OFF
Terca,06,SmallFridge,TURN_ON
Terca,06,AirConditioning,TURN_OFF
Terca,06,SmallFridge,TURN_OFF
Terca,06,SmallFridge,TURN_ON
Terca,07,SmallFridge,TURN_OFF
Terca,07,SmallFridge,TURN_ON
Terca,07,SmallFridge,TURN_OFF
Terca,08,SmallFridge,TURN_ON
Terca,08,SmallFridge,TURN_OFF
Terca,08,SmallFridge,TURN_ON
Terca,09,SmallFridge,TURN_OFF
Terca,09,AirConditioning,TURN_OFF
Terca,09,AirConditioning,TURN_OFF
Terca,09,Shower,TURN_ON
Terca,09,Shower,TURN_OFF
Terca,09,Shower,TURN_ON
Terca,09,AirConditioning,TURN_OFF
Terca,09,Fan,TURN_ON
Terca,09,Fan,TURN_OFF
Terca,09,Shower,TURN_OFF
Terca,09,AirConditioning,TURN_ON
Terca,09,AirConditioning,TURN_ON
Terca,09,AirConditioning,TURN_ON
Terca,09,Shower,TURN_OFF
Terca,09,AirConditioning,TURN_ON
Terca,09,AirConditioning,TURN_OFF
Terca,10,AirConditioning,TURN_ON
Terca,10,AirConditioning,TURN_OFF
Terca,10,Shower,TURN_ON
Terca,10,SmallFridge,TURN_OFF
Terca,10,AirConditioning,TURN_OFF
Terca,10,Shower,TURN_OFF
Terca,10,SmallFridge,TURN_ON
Terca,10,AirConditioning,TURN_OFF
Terca,10,SmallFridge,TURN_ON
Terca,10,SmallFridge,TURN_OFF
Terca,10,AirConditioning,TURN_ON
Terca,10,AirConditioning,TURN_OFF
Terca,11,Fan,TURN_OFF
Terca,11,AirConditioning,TURN_ON
Terca,11,AirConditioning,TURN_OFF
Terca,11,AirConditioning,TURN_ON
Terca,11,AirConditioning,TURN_OFF
Terca,13,SmallFridge,TURN_OFF
Terca,14,AirConditioning,TURN_ON
Terca,15,AirConditioning,TURN_OFF
Terca,15,SmallFridge,TURN_ON
Terca,15,AirConditioning,TURN_OFF
Terca,15,AirConditioning,TURN_ON
Terca,16,AirConditioning,TURN_ON
Terca,16,AirConditioning,TURN_OFF
Terca,17,SmallFridge,TURN_ON
Terca,17,SmallFridge,TURN_OFF
Terca,18,AirConditioning,TURN_OFF
Terca,18,SmallFridge,TURN_OFF
Terca,18,AirConditioning,TURN_ON
Terca,18,AirConditioning,TURN_ON
Terca,18,SmallFridge,TURN_ON
Terca,18,AirConditioning,TURN_ON
Terca,18,AirConditioning,TURN_OFF
Terca,19,SmallFridge,TURN_OFF
Terca,19,SmallFridge,TURN_ON
Terca,19,AirConditioning,TURN_OFF
Terca,19,AirConditioning,TURN_ON
Terca,19,AirConditioning,TURN_ON
Terca,20,AirConditioning,TURN_OFF
Terca,20,SmallFridge,TURN_ON
Terca,20,AirConditioning,TURN_OFF
Terca,20,AirConditioning,TURN_OFF
Terca,21,AirConditioning,TURN_ON
Terca,21,AirConditioning,TURN_OFF
Terca,21,AirConditioning,TURN_ON
Terca,21,AirConditioning,TURN_OFF
Terca,22,AirConditioning,TURN_ON
Terca,22,Fan,TURN_OFF
Terca,22,AirConditioning,TURN_OFF
Terca,22,Fan,TURN_ON
Terca,22,SmallFridge,TURN_OFF
Terca,22,Shower,TURN_ON
Terca,22,Fan,TURN_OFF
Terca,22,Shower,TURN_OFF
Terca,22,SmallFridge,TURN_ON
Terca,22,AirConditioning,TURN_ON
Terca,23,AirConditioning,TURN_OFF
Terca,23,AirConditioning,TURN_ON
Terca,23,AirConditioning,TURN_OFF
Terca,23,AirConditioning,TURN_ON
Terca,23,AirConditioning,TURN_OFF
Terca,23,AirConditioning,TURN_ON
Terca,23,AirConditioning,TURN_OFF
Terca,23,AirConditioning,TURN_ON
Terca,23,AirConditioning,TURN_OFF
Terca,23,AirConditioning,TURN_ON
Terca,23,AirConditioning,TURN_OFF
Quarta,00,Fan,TURN_ON
Quarta,00,SmallFridge,TURN_OFF
Quarta,00,AirConditioning,TURN_OFF
Quarta,01,SmallFridge,TURN_ON
Quarta,01,Shower,TURN_ON
Quarta,01,AirConditioning,TURN_ON
Quarta,01,AirConditioning,TURN_OFF
Quarta,01,AirConditioning,TURN_ON
Quarta,01,AirConditioning,TURN_ON
Quarta,01,Fan,TURN_OFF
Quarta,01,SmallFridge,TURN_OFF
Quarta,01,Shower,TURN_OFF
Quarta,02,AirConditioning,TURN_OFF
Quarta,02,AirConditioning,TURN_ON
